created_at,name,user_id,username
2020-08-18 16:28:08,Name cannot be blank,811086947003355136,hacksultan
2020-08-18 16:05:50,Hrithwik Bharadwaj,1018132366303248384,hsbtechyt
2020-08-18 15:53:35,Tapas Adhikary,31463371,tapasadhikary
2020-08-18 15:32:04,omotola shogunle,1253125001307467776,mycodinghabits
2020-08-18 14:36:34,Runel Ahmed,843317410367135745,runel71
2020-08-18 14:33:12,N E L S O N👨🏾‍💻,1079791187932921856,d_kingnelson
2020-08-18 14:22:57,Jethro Lorenzo Garcia Lising,1249745235388911616,jethrolising
2020-08-18 14:18:23,Walmyr Filho,2827302048,walmyrlimaesilv
2020-08-18 14:05:46,"Mrugesh ""@🏡"" Mohapatra",47876374,raisedadead
2020-08-18 14:02:54,Rajan Prasad,2465803069,rajandmr
2020-08-18 13:56:41,Bhanu Teja,795073342558457857,pbteja1998
2020-08-18 13:47:13,useContext(🏔🏝💻🧗‍♂️),19941139,lotype
2020-08-18 13:34:01,Bhanu Teja,795073342558457857,pbteja1998
2020-08-18 13:33:45,Isaac 🇬🇭🇪🇺,888601770301247489,calculus2uk
2020-08-18 13:25:12,Tanvesh Sarve,870914625918849024,sarve___tanvesh
2020-08-18 13:11:19,Modupe Victoria,1248566054718181382,modupevictoria5
2020-08-18 13:08:23,Programming Wisdom 🚀,1699229995,wisdomosinach
2020-08-18 12:52:25,Jatin Rao,1177056539892473856,iamjatinrao
2020-08-18 12:52:19,Vamsi Rao,818221025502457857,vamsirao7
2020-08-18 12:47:00,🚀Eliahu Garcia Lozano,1070067620932710402,eligarlo
2020-08-18 12:44:51,Sandeep Panda,92261165,sandeepg33k
2020-08-18 12:44:05,Sandeep Panda,92261165,sandeepg33k
2020-08-18 12:43:10,Anna McDougall aka Apero,941062524761341952,annajmcdougall
2020-08-18 12:39:43,Victoria Lo,763755919,lo_victoria2666
2020-08-18 12:20:20,tifuseini,1255475046241447938,tifuseini
2020-08-18 12:18:20,Victoria Lo,763755919,lo_victoria2666
2020-08-18 12:11:07,tifuseini,1255475046241447938,tifuseini
2020-08-18 11:46:59,💛,1058744590658887680,ikegahruth
2020-08-18 11:40:13,Modupe Victoria,1248566054718181382,modupevictoria5
2020-08-18 11:35:55,Bruno,1015727234,brunoraljic
2020-08-18 11:29:24,Victoria Lo,763755919,lo_victoria2666
2020-08-18 11:28:30,Linda,2879187625,_mslinda
2020-08-18 11:22:36,Jose Talancha,212412322,jcloudofthrones
2020-08-18 11:18:48,Shulammite Joyful John,1101522952372269056,jj_shula
2020-08-18 11:18:26,MOVI🌼,3161727787,anita_ihuman
2020-08-18 10:57:14,barnabas_asha,1213114602982035458,barnabasasha
2020-08-18 10:56:11,Deepak,1055460519774117889,jd_tonk
2020-08-18 10:55:19,• Nanouu • 🌺 | 🦋 | 🌻 •,2482686067,nanouusymeon
2020-08-18 10:51:27,ArnoldGee,1254772026344001538,4rnoldgee
2020-08-18 10:26:53,Sunrit Jana,1186326249456582656,janasunrise
2020-08-18 10:21:01,𝙎𝙝𝙬𝙞𝙡𝙡𝙞𝙤𝙣𝙖𝙞𝙧𝙚,1039620261925007360,itxbo
2020-08-18 10:09:23,Sunrit Jana,1186326249456582656,janasunrise
2020-08-18 10:02:59,Zim,1263874738729910274,obizim_
2020-08-18 09:46:31,Edidiong Asikpo👩🏾‍💻,887600911270412288,didicodes
2020-08-18 09:43:10,Margareth Egbuchulam,757623545681874948,maegy_george
2020-08-18 09:07:57,Bolaji Ayodeji,890634172716527616,iambolajiayo
2020-08-18 09:00:37,Adora Nwodo,1059654052257116161,adoranwodo
2020-08-18 08:30:40,Syed Fazle Rahman,107991290,fazlerocks
2020-08-18 08:14:16,Ńį_Çhø_Łąś,1051912460398153728,nickeebhest
2020-08-18 08:07:32,TechBadGuy,1214943582521643008,techbadguyy
2020-08-18 08:07:24,Onoja Abraham,966354327282569216,legend_arome
2020-08-18 08:06:11,Kr_Sunny_Suman,898398810728153089,_k_s_s__
2020-08-18 08:03:29,Stefan Natter 🖥👋,214395203,natterstefan
2020-08-18 08:02:46,Madza,1280447201697771526,madza911
2020-08-18 08:02:05,Stella Ozemoya,2257931542,stellaoze
2020-08-18 07:52:39,Stella Ozemoya,2257931542,stellaoze
2020-08-18 07:40:34,Shashi Jakka,1091448312,technically_imp
2020-08-18 07:12:57,Catalin Pit,173057927,catalinmpit
2020-08-18 07:02:18,Free_EBook,1282988111769645059,freeebook12
2020-08-18 07:01:46,Billionaire Designer-soon,860707444489674752,isaaczara_
2020-08-18 06:57:03,iCloud Bypass,1009678459176538112,icloud___bypass
2020-08-18 06:51:39,Billionaire Designer-soon,860707444489674752,isaaczara_
2020-08-18 06:46:54,Preshy,847724507888467969,devpreshy
2020-08-18 06:41:47,Godswill,3034779219,godswill199
2020-08-18 06:40:14,⚡ℙ𝕒𝕣𝕚𝕠𝕝𝕒,1281259271812980737,ipariola
2020-08-18 06:32:10,!iō,905097033157148672,peace_ojemeh
2020-08-18 06:05:25,Ricardo Mendoza,1212560310332084224,r1c4rd0_5
2020-08-18 05:47:46,Victoria Lo,763755919,lo_victoria2666
2020-08-18 05:45:55,iambami💛,1230777755614285824,oluwabamikemi
2020-08-18 05:45:40,iambami💛,1230777755614285824,oluwabamikemi
2020-08-18 05:41:57,Ricardo Mendoza,1212560310332084224,r1c4rd0_5
2020-08-18 05:26:58,Bruno,1015727234,brunoraljic
2020-08-18 05:25:49,TechBadGuy,1214943582521643008,techbadguyy
2020-08-18 05:21:30,Victoria Lo,763755919,lo_victoria2666
2020-08-18 04:22:17,100DaysOfCode,962004240712388610,100daysofxbot
2020-08-18 04:22:13,Gabriel Simões,3323040814,gmachadosimoes
2020-08-18 04:09:06,TechBadGuy,1214943582521643008,techbadguyy
2020-08-18 04:05:40,SpooTeeDesign,1279388954504998912,spoo_tee
2020-08-18 03:40:25,Stefan Natter 🖥👋,214395203,natterstefan
2020-08-18 03:40:10,Stefan Natter 🖥👋,214395203,natterstefan
2020-08-18 03:39:29,Stefan Natter 🖥👋,214395203,natterstefan
2020-08-18 00:36:50,Atanda,1169177600230641665,atanda_dev
2020-08-18 00:36:19,Atanda,1169177600230641665,atanda_dev
2020-08-18 00:34:13,💛,1058744590658887680,ikegahruth
2020-08-17 23:31:18,Sabin Adams 🧑🏻‍💻,1174350733023399936,sabinthedev
2020-08-17 23:05:00,Hashnode,3957817872,hashnode
2020-08-17 22:36:27,💛,1058744590658887680,ikegahruth
2020-08-17 22:19:47,Kater Akeren,775236895500566528,katerakeren
2020-08-17 22:18:03,Engr. Strange,1007277927615123456,wisdom_uchegbu
2020-08-17 22:14:18,🇦,4581721757,momentouscodes
2020-08-17 22:12:29,Syed Fazle Rahman,107991290,fazlerocks
2020-08-17 22:04:32,✨ Annysah ✨,1166770921744543744,anisatakinbani
2020-08-17 22:02:37,Mike Allen,70645876,mikeainoz
2020-08-17 21:55:20,Angel Young 👼🏾,15812532,tornadosong
2020-08-17 21:21:22,Diana Chin,141364884,redlotusdesignz
2020-08-17 21:21:06,Engr. Strange,1007277927615123456,wisdom_uchegbu
2020-08-17 21:20:42,Bruno,1015727234,brunoraljic
2020-08-17 21:19:42,Leo,71292792,leonagano
2020-08-17 21:10:41,Bryan G. da Silva 💚,213869715,bryanguillens
2020-08-17 21:09:54,Michael Andreuzza,953420111305760769,mike_andreuzza
2020-08-17 21:08:08,Bruno,1015727234,brunoraljic
2020-08-17 20:26:10,Baran,110158960,8aran_
2020-08-17 20:24:57,Catalin Pit,173057927,catalinmpit
2020-08-17 20:24:28,Sarah Nicole 🧠🚀,1293970036152049668,code4sarahtonin
2020-08-17 20:21:48,Bruno,1015727234,brunoraljic
2020-08-17 20:19:01,Friilancer,936660991630290945,anietukudo
2020-08-17 20:00:04,Gyen Abubakar🇬🇭,1036720584011534336,gyenabubakar
2020-08-17 19:44:32,Yash,414633930,kyashrathore
2020-08-17 19:43:43,iambami💛,1230777755614285824,oluwabamikemi
2020-08-17 19:43:42,iambami💛,1230777755614285824,oluwabamikemi
2020-08-17 19:27:35,armi3,1031685574598553603,armitres
2020-08-17 19:12:28,👨🏾‍💻Dᴇɴɪs 𝐖𝐨𝐥𝐝𝐞𝐦𝐚𝐫𝐢𝐚𝐦,1255189935797211138,wold__
2020-08-17 19:11:30,Jose Talancha,212412322,jcloudofthrones
2020-08-17 19:06:17,Bolaji Ayodeji,890634172716527616,iambolajiayo
2020-08-17 19:04:54,trs,1297567639,trscrr
2020-08-17 19:03:28,Sandeep Panda,92261165,sandeepg33k
2020-08-17 18:47:44,armi3,1031685574598553603,armitres
2020-08-17 18:37:35,Shivam bhat,1644829458,thatanimeguy23
2020-08-17 18:28:41,Yash,414633930,kyashrathore
2020-08-17 18:03:05,Skay,1241983442209738753,skay_tech
2020-08-17 18:02:20,Tanvesh Sarve,870914625918849024,sarve___tanvesh
2020-08-17 17:46:45,Daniel Madalitso Phiri,4088958078,malgamves
2020-08-17 17:12:26,Stefan Natter 🖥👋,214395203,natterstefan
2020-08-17 17:10:17,N E L S O N👨🏾‍💻,1079791187932921856,d_kingnelson
2020-08-17 16:49:05,Opemipo: The 14-year-old developer,1162775414768635909,coderoflagos
2020-08-17 16:13:19,Emil Moe,49758798,emilmoe
2020-08-17 16:07:30,Caelin Sutch,1103124291309035521,caelin_sutch
2020-08-17 16:01:34,Anurag Thakur,1225450664655867904,anurag_545
2020-08-17 15:55:10,Chris Bongers 🤓💻⚡️,1240923669339213824,dailydevtips1
2020-08-17 15:52:13,Mathankumar,1625534276,_iam_mathan_
2020-08-17 15:21:57,Shivam bhat,1644829458,thatanimeguy23
2020-08-17 15:18:34,Maureen McElaney,15533517,mo_mack
2020-08-17 15:11:59,Juan F. Gonzalez,227904467,juanfrank77
2020-08-17 14:59:20,Andrea Cavagna,606386162,a_cava94
2020-08-17 14:57:26,Mohit Sehgal,167829669,mohitsehgl
2020-08-17 14:41:31,Oyinkansola,1160213423856279553,kansoldev
2020-08-17 14:32:27,Tanvi Priyadarshini,295779902,tpriyadarshini
2020-08-17 14:21:09,Laszlo Z. Antal,18639028,lzantal
2020-08-17 13:58:41,Bolaji Ayodeji,890634172716527616,iambolajiayo
2020-08-17 13:45:50,Bolaji Ayodeji,890634172716527616,iambolajiayo
2020-08-17 13:25:24,The Techie Girl,1196166471753310208,code_quinn
2020-08-17 12:52:24,bob.js,76180586,rfornal
2020-08-17 12:26:38,Greg Ogun,815592161131560960,gregogun
2020-08-17 12:11:27,Qiusheng Wu,99989439,giswqs
2020-08-17 11:58:31,Tanvesh Sarve,870914625918849024,sarve___tanvesh
2020-08-17 11:44:04,Israel A.,360045401,israel_adetunji
2020-08-17 11:43:23,Victoria Lo,763755919,lo_victoria2666
2020-08-17 11:28:59,Olle Pridiuksson,24858478,iwozik
2020-08-17 11:23:31,Laura Harvey 🧜‍♀️💻,1265984834037571584,lauracharvey
2020-08-17 11:23:20,Israel A.,360045401,israel_adetunji
2020-08-17 11:16:09,Rana Fayaz 🇵🇰,2363115061,fazzi01
2020-08-17 10:44:18,Rhoda_ivioje,1099256368819769347,eboreimer
2020-08-17 10:30:09,DesignandDevelop.co,1260908858639290368,designanddevel2
2020-08-17 10:25:50,Syed Fazle Rahman,107991290,fazlerocks
2020-08-17 10:22:01,Tapas Adhikary,31463371,tapasadhikary
2020-08-17 10:13:52,Edidiong Asikpo👩🏾‍💻,887600911270412288,didicodes
2020-08-17 10:00:00,Flint,1030435025135779840,flint_company
2020-08-17 09:58:20,Programming Wisdom 🚀,1699229995,wisdomosinach
2020-08-17 09:47:39,Zim,1263874738729910274,obizim_
2020-08-17 09:41:54,MOVI🌼,3161727787,anita_ihuman
2020-08-17 09:40:54,MOVI🌼,3161727787,anita_ihuman
2020-08-17 09:39:27,MOVI🌼,3161727787,anita_ihuman
2020-08-17 09:09:29,Laura Harvey 🧜‍♀️💻,1265984834037571584,lauracharvey
2020-08-17 09:03:00,Skay,1241983442209738753,skay_tech
2020-08-17 09:00:38,Chris Bongers 🤓💻⚡️,1240923669339213824,dailydevtips1
2020-08-17 08:53:59,Laura Harvey 🧜‍♀️💻,1265984834037571584,lauracharvey
2020-08-17 08:48:09,Skay,1241983442209738753,skay_tech
2020-08-17 07:53:27,Ferdinand Bada,289917239,ferdinand_bada
2020-08-17 06:35:19,Richard Minardi,170782656,rcatwr
2020-08-17 06:26:44,Catalin Pit,173057927,catalinmpit
2020-08-17 06:24:16,Aayush Shrivastava,75999369,aayushbest
2020-08-17 06:17:24,Jeremy Korwin,4059872903,jeremykorwin
2020-08-17 06:02:21,Code Habit,1257965842706378752,habitcode
2020-08-17 05:54:40,Johan Rin,146911378,johanrin
2020-08-17 05:45:17,Mohit Sehgal,167829669,mohitsehgl
2020-08-17 05:42:05,Catalin Pit,173057927,catalinmpit
2020-08-17 05:36:41,Nimit Bhardwaj🇮🇳,2241116620,nimit_bhardwaj
2020-08-17 05:30:00,Danny Thompson,1085477171055996928,dthompsondev
2020-08-17 05:02:19,Afzal shaikh,1084829278875910146,aflying_penguin
2020-08-17 03:55:32,Girish Patil 🇮🇳,3287816030,theevilhead
2020-08-17 03:41:53,Rohil,995273483113320448,rohil_cris
2020-08-17 03:35:07,Preetika Taneja,1277620258753245184,preetikataneja
2020-08-17 02:46:10,Otsile Earl Kole,38140274,otsilekole
2020-08-17 02:22:56,Pablo Domínguez Durán,21512006,pablo_mdd
2020-08-17 00:51:25,Innocent Emmanuel,1055776168442580992,techwinx
2020-08-17 00:19:33,kunal sumbly,79678535,one_pacifist
2020-08-17 00:11:17,HaKeem🦁,1099242782630313984,keem_tarantino
2020-08-17 00:09:27,TechBadGuy,1214943582521643008,techbadguyy
2020-08-17 00:08:54,Victoria Lo,763755919,lo_victoria2666
2020-08-17 00:06:26,HaKeem🦁,1099242782630313984,keem_tarantino
2020-08-16 23:36:54,TechBadGuy,1214943582521643008,techbadguyy
2020-08-16 23:34:55,💛,1058744590658887680,ikegahruth
2020-08-16 23:31:11,Medpgrammer,725792050302570497,daniel_nwogwuwu
2020-08-16 23:28:53,TechBadGuy,1214943582521643008,techbadguyy
2020-08-16 23:25:46,TechBadGuy,1214943582521643008,techbadguyy
2020-08-16 22:54:16,💛,1058744590658887680,ikegahruth
2020-08-16 22:52:27,Tari Akinnukawe,1293956515167186945,__tariy
2020-08-16 22:20:55,Marc Backes ⚡️,129553608,themarcba
2020-08-16 22:15:21,SALVA,4128941693,salvadorlekan
2020-08-16 21:48:23,"Ed, Edd n Eddy",744234274065350656,26th_edmund
2020-08-16 21:36:05,Bhanu Teja,795073342558457857,pbteja1998
2020-08-16 21:27:55,amirDBT,324608779,amirdbt
2020-08-16 21:26:57,Tony Nta,167141735,tonynta
2020-08-16 21:10:06,amirDBT,324608779,amirdbt
2020-08-16 21:05:04,Anurag Thakur,1225450664655867904,anurag_545
2020-08-16 20:55:46,Pratik Shivaraikar,821670491064860672,pmshivaraikar
2020-08-16 20:44:51,Bello Hadi,1141740694752636930,alliendeveloper
2020-08-16 20:43:06,Mariia Kornieva,1014845077288562688,mariia_kornieva
2020-08-16 20:36:21,Anurag Thakur,1225450664655867904,anurag_545
2020-08-16 20:29:56,Nimit Bhardwaj🇮🇳,2241116620,nimit_bhardwaj
2020-08-16 20:29:19,Aman Tyagi,815455232192811013,aman__tyagi
2020-08-16 20:28:40,Aaron Campanella,1294267754304827394,campanellaaaron
2020-08-16 20:07:09,Peterson 🤓 🚀,926017846550908928,i_am_nextwebb
2020-08-16 19:56:43,Gyen Abubakar🇬🇭,1036720584011534336,gyenabubakar
2020-08-16 19:39:33,Juan Sebastian Llano,2681293059,llanojs
2020-08-16 19:23:24,jaafar habu,391616463,jaafarhabu
2020-08-16 19:04:45,Anurag Thakur,1225450664655867904,anurag_545
2020-08-16 18:53:12,Edidiong Asikpo👩🏾‍💻,887600911270412288,didicodes
2020-08-16 18:51:22,OSHIFEKO OPEOLUWA TAIWO,210157897,omojigaloye
2020-08-16 18:33:21,Gyen Abubakar🇬🇭,1036720584011534336,gyenabubakar
2020-08-16 18:31:34,Kriti,2737395948,kriti_qwertynow
2020-08-16 18:26:47,Rohil,995273483113320448,rohil_cris
2020-08-16 18:15:07,Sandeep Panda,92261165,sandeepg33k
2020-08-16 18:13:56,Ankur💚JavaScript,167292689,theankurtyagi
2020-08-16 18:11:19,Anurag Thakur,1225450664655867904,anurag_545
2020-08-16 18:10:15,Sandeep Panda,92261165,sandeepg33k
2020-08-16 18:08:51,BackendMaster,306896648,kaperskyguru
2020-08-16 18:08:39,Yogesh Mali,701545091794608128,betterjavacode
2020-08-16 17:52:36,Sandeep Panda,92261165,sandeepg33k
2020-08-16 17:47:50,STOP KILLING BLACK WOMEN,889825706,cloud_grimm
2020-08-16 17:47:19,Danny Thompson,1085477171055996928,dthompsondev
2020-08-16 17:46:46,STOP KILLING BLACK WOMEN,889825706,cloud_grimm
2020-08-16 17:44:31,Aman Tyagi,815455232192811013,aman__tyagi
2020-08-16 17:22:06,Jatin Rao,1177056539892473856,iamjatinrao
2020-08-16 17:03:01,Sandeep Panda,92261165,sandeepg33k
2020-08-16 16:59:50,Sandeep Panda,92261165,sandeepg33k
2020-08-16 16:58:26,Sandeep Panda,92261165,sandeepg33k
2020-08-16 16:58:11,💛,1058744590658887680,ikegahruth
2020-08-16 16:56:59,Sandeep Panda,92261165,sandeepg33k
2020-08-16 16:51:40,Jeremiah Jacob 💙🖤💙,405522080,am_jaykon
2020-08-16 16:45:06,Human,1162251864,godswillokokon
2020-08-16 16:36:37,OSHIFEKO OPEOLUWA TAIWO,210157897,omojigaloye
2020-08-16 16:25:41,Emmanuel,1021823150743535617,emminexparadox
2020-08-16 16:24:47,OSHIFEKO OPEOLUWA TAIWO,210157897,omojigaloye
2020-08-16 16:22:19,Emmanuel,1021823150743535617,emminexparadox
2020-08-16 16:18:29,Ivan Saldaño,205862816,ivanms1
2020-08-16 16:17:48,Bruno,1015727234,brunoraljic
2020-08-16 16:10:50,Bruno,1015727234,brunoraljic
